case,Activity,startTime,completeTime,org:resource,fixedCost
6,face collection,2022/6/9 18:16:40,2022/6/9 18:22:04,Qi,70
6,fingerprint collection,2022/6/9 18:16:40,2022/6/9 18:19:55,Zheng,70
6,decide,2022/6/9 18:27:45,2022/6/9 18:34:10,Sun,30
6,verify,2022/6/9 18:34:10,2022/6/9 18:38:55,Zhao,40
6,pay the fees,2022/6/9 18:38:55,2022/6/9 18:42:09,Gao,20
820,register,2022/7/8 19:44:32,2022/7/8 19:51:39,Lee,40
820,face collection,2022/7/8 19:51:39,2022/7/8 19:56:43,Qi,70
820,fingerprint collection,2022/7/8 19:51:39,2022/7/8 19:56:28,Zheng,70
820,decide,2022/7/8 19:56:43,2022/7/8 20:05:15,Sun,30
820,verify,2022/7/8 20:05:15,2022/7/8 20:10:03,Liu,40
820,pay the fees,2022/7/8 20:10:03,2022/7/8 20:14:52,Zhao,20
831,register,2022/7/8 21:58:53,2022/7/8 22:08:03,Lee,40
831,face collection,2022/7/8 22:08:03,2022/7/8 22:14:43,Zheng,70
831,fingerprint collection,2022/7/8 22:08:03,2022/7/8 22:12:06,Wu,70
831,decide,2022/7/8 22:17:06,2022/7/8 22:26:45,Sun,30
831,pay the fees,2022/7/8 22:32:25,2022/7/8 22:35:32,Liu,20
325,register,2022/6/21 20:43:42,2022/6/21 20:49:24,Wang,40
325,face collection,2022/6/21 20:49:24,2022/6/21 20:56:22,Qi,70
325,fingerprint collection,2022/6/21 20:49:24,2022/6/21 20:54:22,Zheng,70
325,decide,2022/6/21 20:56:22,2022/6/21 21:01:28,Sun,30
325,leave,2022/6/21 21:01:28,2022/6/21 21:04:58,Zhou,10
336,register,2022/6/21 23:01:24,2022/6/21 23:10:40,Wang,40
336,face collection,2022/6/21 23:10:40,2022/6/21 23:16:29,Zheng,70
336,fingerprint collection,2022/6/21 23:10:40,2022/6/21 23:15:07,Wu,70
336,decide,2022/6/21 23:16:29,2022/6/21 23:23:23,Sun,30
336,verify,2022/6/21 23:23:23,2022/6/21 23:29:19,Zhao,40
336,pay the fees,2022/6/21 23:29:19,2022/6/21 23:33:35,Liu,20
821,register,2022/7/8 19:54:42,2022/7/8 20:03:37,Wang,40
821,face collection,2022/7/8 20:03:37,2022/7/8 20:09:24,Wu,70
821,fingerprint collection,2022/7/8 20:03:37,2022/7/8 20:08:36,Zheng,70
821,decide,2022/7/8 20:09:24,2022/7/8 20:15:09,Sun,30
821,verify,2022/7/8 20:15:09,2022/7/8 20:20:37,Gao,40
821,pay the fees,2022/7/8 20:20:37,2022/7/8 20:24:25,Liu,20
825,face collection,2022/7/8 20:47:17,2022/7/8 20:52:50,Zheng,70
825,fingerprint collection,2022/7/8 20:47:17,2022/7/8 20:51:40,Wu,70
825,decide,2022/7/8 20:57:31,2022/7/8 21:04:44,Sun,30
825,verify,2022/7/8 21:04:44,2022/7/8 21:09:30,Zhao,40
825,pay the fees,2022/7/8 21:09:30,2022/7/8 21:14:07,Gao,20
832,register,2022/7/8 22:13:30,2022/7/8 22:20:27,Wang,40
832,face collection,2022/7/8 22:20:27,2022/7/8 22:26:16,Qi,70
832,fingerprint collection,2022/7/8 22:20:27,2022/7/8 22:23:56,Wu,70
832,decide,2022/7/8 22:26:45,2022/7/8 22:36:03,Sun,30
832,retest information,2022/7/8 22:36:03,2022/7/8 22:41:26,Lee,60
832,fingerprint collection,2022/7/8 22:41:26,2022/7/8 22:44:52,Wu,70
832,face collection,2022/7/8 22:41:26,2022/7/8 22:47:46,Zheng,70
832,decide,2022/7/8 22:47:46,2022/7/8 22:57:26,Sun,30
832,retest information,2022/7/8 22:57:26,2022/7/8 23:03:50,Wang,60
832,fingerprint collection,2022/7/8 23:03:50,2022/7/8 23:08:15,Qi,70
832,face collection,2022/7/8 23:04:12,2022/7/8 23:09:29,Wu,70
832,decide,2022/7/8 23:14:42,2022/7/8 23:19:42,Sun,30
832,verify,2022/7/8 23:19:42,2022/7/8 23:24:18,Gao,40
832,pay the fees,2022/7/8 23:24:18,2022/7/8 23:28:38,Liu,20
836,register,2022/7/8 23:04:28,2022/7/8 23:11:44,Lee,40
836,face collection,2022/7/8 23:11:44,2022/7/8 23:17:12,Zheng,70
836,fingerprint collection,2022/7/8 23:11:44,2022/7/8 23:16:19,Qi,70
836,decide,2022/7/8 23:19:42,2022/7/8 23:27:03,Sun,30
836,pay the fees,2022/7/8 23:31:07,2022/7/8 23:35:38,Gao,20
339,face collection,2022/6/21 23:50:38,2022/6/21 23:57:13,Qi,70
339,fingerprint collection,2022/6/21 23:50:38,2022/6/21 23:55:23,Wu,70
339,decide,2022/6/21 23:57:13,2022/6/22 0:03:12,Sun,30
339,verify,2022/6/22 0:03:12,2022/6/22 0:08:48,Liu,40
339,pay the fees,2022/6/22 0:08:48,2022/6/22 0:12:59,Gao,20
442,register,2022/6/24 20:53:44,2022/6/24 21:01:21,Wang,40
442,face collection,2022/6/24 21:01:21,2022/6/24 21:08:13,Wu,70
442,fingerprint collection,2022/6/24 21:01:21,2022/6/24 21:05:15,Qi,70
442,decide,2022/6/24 21:08:13,2022/6/24 21:17:17,Sun,30
442,verify,2022/6/24 21:17:17,2022/6/24 21:23:02,Liu,40
442,pay the fees,2022/6/24 21:23:02,2022/6/24 21:27:57,Gao,20
453,register,2022/6/24 23:17:03,2022/6/24 23:24:43,Wang,40
453,face collection,2022/6/24 23:24:43,2022/6/24 23:30:31,Wu,70
453,fingerprint collection,2022/6/24 23:24:43,2022/6/24 23:28:42,Zheng,70
453,decide,2022/6/24 23:30:31,2022/6/24 23:36:58,Sun,30
453,retest information,2022/6/24 23:36:58,2022/6/24 23:43:53,Wang,60
453,fingerprint collection,2022/6/24 23:43:53,2022/6/24 23:46:58,Wu,70
453,face collection,2022/6/24 23:43:53,2022/6/24 23:49:46,Zheng,70
453,decide,2022/6/24 23:53:18,2022/6/25 0:02:36,Sun,30
453,pay the fees,2022/6/25 0:07:43,2022/6/25 0:11:53,Liu,20
824,register,2022/7/8 20:28:53,2022/7/8 20:34:24,Wang,40
824,face collection,2022/7/8 20:34:24,2022/7/8 20:39:49,Wu,70
824,fingerprint collection,2022/7/8 20:37:13,2022/7/8 20:41:55,Qi,70
824,decide,2022/7/8 20:48:01,2022/7/8 20:57:31,Sun,30
824,verify,2022/7/8 20:57:31,2022/7/8 21:02:13,Gao,40
824,pay the fees,2022/7/8 21:02:13,2022/7/8 21:05:52,Liu,20
835,register,2022/7/8 22:53:47,2022/7/8 22:59:31,Lee,40
835,face collection,2022/7/8 22:59:31,2022/7/8 23:05:23,Zheng,70
835,fingerprint collection,2022/7/8 22:59:31,2022/7/8 23:04:12,Wu,70
835,decide,2022/7/8 23:07:14,2022/7/8 23:14:42,Sun,30
835,retest information,2022/7/8 23:14:42,2022/7/8 23:21:24,Wang,60
835,fingerprint collection,2022/7/8 23:21:24,2022/7/8 23:25:49,Wu,70
835,face collection,2022/7/8 23:21:24,2022/7/8 23:27:00,Qi,70
835,decide,2022/7/8 23:27:03,2022/7/8 23:36:50,Sun,30
835,verify,2022/7/8 23:36:50,2022/7/8 23:40:51,Liu,40
835,pay the fees,2022/7/8 23:40:51,2022/7/8 23:44:08,Zhao,20
9,register,2022/6/9 18:48:13,2022/6/9 18:54:44,Lee,40
9,face collection,2022/6/9 18:54:44,2022/6/9 18:59:51,Wu,70
9,fingerprint collection,2022/6/9 18:54:44,2022/6/9 18:58:39,Zheng,70
9,decide,2022/6/9 18:59:51,2022/6/9 19:07:28,Sun,30
9,verify,2022/6/9 19:07:28,2022/6/9 19:12:08,Gao,40
9,pay the fees,2022/6/9 19:12:08,2022/6/9 19:16:10,Liu,20
326,register,2022/6/21 20:57:14,2022/6/21 21:06:27,Lee,40
326,face collection,2022/6/21 21:06:27,2022/6/21 21:13:14,Wu,70
326,fingerprint collection,2022/6/21 21:06:27,2022/6/21 21:11:22,Zheng,70
326,decide,2022/6/21 21:13:14,2022/6/21 21:23:01,Sun,30
326,verify,2022/6/21 21:23:01,2022/6/21 21:27:17,Gao,40
326,pay the fees,2022/6/21 21:27:17,2022/6/21 21:30:57,Zhao,20
708,register,2022/7/5 20:33:50,2022/7/5 20:43:15,Wang,40
708,face collection,2022/7/5 20:43:15,2022/7/5 20:48:25,Zheng,70
708,fingerprint collection,2022/7/5 20:43:15,2022/7/5 20:47:22,Qi,70
708,decide,2022/7/5 20:48:25,2022/7/5 20:54:21,Sun,30
708,retest information,2022/7/5 20:54:21,2022/7/5 21:00:59,Wang,60
708,fingerprint collection,2022/7/5 21:00:59,2022/7/5 21:04:49,Zheng,70
708,face collection,2022/7/5 21:00:59,2022/7/5 21:06:24,Qi,70
708,decide,2022/7/5 21:08:42,2022/7/5 21:16:10,Sun,30
708,retest information,2022/7/5 21:16:10,2022/7/5 21:22:03,Lee,60
708,fingerprint collection,2022/7/5 21:22:03,2022/7/5 21:25:12,Wu,70
708,face collection,2022/7/5 21:22:03,2022/7/5 21:27:17,Zheng,70
708,decide,2022/7/5 21:31:13,2022/7/5 21:37:04,Sun,30
708,retest information,2022/7/5 21:37:04,2022/7/5 21:42:53,Wang,60
708,fingerprint collection,2022/7/5 21:42:53,2022/7/5 21:46:17,Qi,70
708,face collection,2022/7/5 21:43:45,2022/7/5 21:49:54,Wu,70
708,decide,2022/7/5 21:55:27,2022/7/5 22:02:46,Sun,30
708,verify,2022/7/5 22:02:46,2022/7/5 22:08:01,Liu,40
708,pay the fees,2022/7/5 22:08:01,2022/7/5 22:11:40,Zhao,20
719,register,2022/7/5 22:40:35,2022/7/5 22:45:48,Wang,40
719,face collection,2022/7/5 22:45:48,2022/7/5 22:52:11,Qi,70
719,fingerprint collection,2022/7/5 22:45:48,2022/7/5 22:50:02,Wu,70
719,decide,2022/7/5 22:53:01,2022/7/5 23:03:01,Sun,30
719,verify,2022/7/5 23:03:01,2022/7/5 23:07:22,Zhao,40
719,pay the fees,2022/7/5 23:07:22,2022/7/5 23:11:58,Gao,20
452,register,2022/6/24 23:02:19,2022/6/24 23:07:47,Lee,40
452,face collection,2022/6/24 23:07:47,2022/6/24 23:13:47,Qi,70
452,fingerprint collection,2022/6/24 23:07:47,2022/6/24 23:10:58,Zheng,70
452,decide,2022/6/24 23:13:47,2022/6/24 23:21:38,Sun,30
452,verify,2022/6/24 23:21:38,2022/6/24 23:26:40,Liu,40
452,pay the fees,2022/6/24 23:26:40,2022/6/24 23:31:08,Gao,20
229,register,2022/6/17 0:46:25,2022/6/17 0:52:05,Lee,40
229,face collection,2022/6/17 0:52:05,2022/6/17 0:57:06,Wu,70
229,fingerprint collection,2022/6/17 0:52:05,2022/6/17 0:56:27,Zheng,70
229,decide,2022/6/17 0:57:33,2022/6/17 17:03:21,Sun,30
229,verify,2022/6/17 17:03:21,2022/6/17 17:08:24,Zhao,40
229,pay the fees,2022/6/17 17:08:24,2022/6/17 17:11:51,Liu,20
553,register,2022/6/29 20:26:26,2022/6/29 20:34:28,Lee,40
553,face collection,2022/6/29 20:34:28,2022/6/29 20:39:47,Zheng,70
553,fingerprint collection,2022/6/29 20:34:28,2022/6/29 20:38:40,Qi,70
553,decide,2022/6/29 20:39:47,2022/6/29 20:49:35,Sun,30
553,pay the fees,2022/6/29 20:55:02,2022/6/29 20:58:28,Liu,20
92,register,2022/6/13 19:57:03,2022/6/13 20:04:21,Lee,40
92,face collection,2022/6/13 20:04:21,2022/6/13 20:10:28,Zheng,70
92,fingerprint collection,2022/6/13 20:04:21,2022/6/13 20:09:11,Wu,70
92,decide,2022/6/13 20:10:28,2022/6/13 20:19:30,Sun,30
92,verify,2022/6/13 20:19:30,2022/6/13 20:24:35,Liu,40
92,pay the fees,2022/6/13 20:24:35,2022/6/13 20:28:46,Gao,20
574,register,2022/6/30 0:48:31,2022/6/30 0:54:19,Wang,40
574,face collection,2022/6/30 0:54:19,2022/6/30 0:59:21,Qi,70
574,fingerprint collection,2022/6/30 0:54:19,2022/6/30 0:58:38,Wu,70
574,decide,2022/6/30 0:59:21,2022/6/30 17:05:32,Sun,30
574,verify,2022/6/30 17:05:32,2022/6/30 17:11:28,Liu,40
574,pay the fees,2022/6/30 17:11:28,2022/6/30 17:15:52,Zhao,20
552,face collection,2022/6/29 20:22:05,2022/6/29 20:28:00,Wu,70
552,fingerprint collection,2022/6/29 20:22:05,2022/6/29 20:26:29,Qi,70
552,decide,2022/6/29 20:28:00,2022/6/29 20:33:34,Sun,30
552,leave,2022/6/29 20:33:34,2022/6/29 20:37:07,Zhou,10
209,register,2022/6/16 20:31:29,2022/6/16 20:39:20,Lee,40
209,face collection,2022/6/16 20:39:20,2022/6/16 20:46:03,Zheng,70
209,fingerprint collection,2022/6/16 20:39:20,2022/6/16 20:42:36,Qi,70
209,decide,2022/6/16 20:46:03,2022/6/16 20:52:16,Sun,30
209,verify,2022/6/16 20:52:16,2022/6/16 20:57:07,Gao,40
209,pay the fees,2022/6/16 20:57:07,2022/6/16 21:01:36,Zhao,20
573,register,2022/6/30 0:35:05,2022/6/30 0:41:37,Lee,40
573,face collection,2022/6/30 0:41:37,2022/6/30 0:46:41,Zheng,70
573,fingerprint collection,2022/6/30 0:41:37,2022/6/30 0:45:21,Wu,70
573,decide,2022/6/30 0:46:41,2022/6/30 0:56:10,Sun,30
573,verify,2022/6/30 0:56:10,2022/6/30 17:00:16,Zhao,40
573,pay the fees,2022/6/30 17:00:16,2022/6/30 17:05:09,Gao,20
577,face collection,2022/6/30 17:34:32,2022/6/30 17:40:29,Zheng,70
577,fingerprint collection,2022/6/30 17:34:32,2022/6/30 17:38:57,Wu,70
577,decide,2022/6/30 17:40:29,2022/6/30 17:49:17,Sun,30
577,verify,2022/6/30 17:49:17,2022/6/30 17:53:57,Zhao,40
577,pay the fees,2022/6/30 17:53:57,2022/6/30 17:58:48,Gao,20
557,register,2022/6/29 21:17:23,2022/6/29 21:25:22,Lee,40
557,face collection,2022/6/29 21:25:22,2022/6/29 21:31:54,Zheng,70
557,fingerprint collection,2022/6/29 21:25:22,2022/6/29 21:28:28,Qi,70
557,decide,2022/6/29 21:31:54,2022/6/29 21:36:57,Sun,30
557,verify,2022/6/29 21:36:57,2022/6/29 21:42:14,Gao,40
557,pay the fees,2022/6/29 21:42:14,2022/6/29 21:45:17,Liu,20
570,register,2022/6/29 23:56:18,2022/6/30 0:01:52,Wang,40
570,face collection,2022/6/30 0:01:52,2022/6/30 0:07:16,Wu,70
570,fingerprint collection,2022/6/30 0:02:51,2022/6/30 0:07:41,Qi,70
570,decide,2022/6/30 0:16:50,2022/6/30 0:25:00,Sun,30
570,pay the fees,2022/6/30 0:29:55,2022/6/30 0:34:20,Gao,20
578,register,2022/6/30 17:37:37,2022/6/30 17:45:49,Wang,40
578,face collection,2022/6/30 17:45:49,2022/6/30 17:51:28,Qi,70
578,fingerprint collection,2022/6/30 17:45:49,2022/6/30 17:49:30,Wu,70
578,decide,2022/6/30 17:51:28,2022/6/30 18:00:02,Sun,30
578,retest information,2022/6/30 18:00:02,2022/6/30 18:06:55,Wang,60
578,fingerprint collection,2022/6/30 18:06:55,2022/6/30 18:10:58,Qi,70
578,face collection,2022/6/30 18:06:55,2022/6/30 18:12:27,Wu,70
578,decide,2022/6/30 18:12:27,2022/6/30 18:20:59,Sun,30
578,verify,2022/6/30 18:20:59,2022/6/30 18:26:13,Gao,40
578,pay the fees,2022/6/30 18:26:13,2022/6/30 18:29:54,Liu,20
556,register,2022/6/29 21:06:11,2022/6/29 21:11:40,Wang,40
556,face collection,2022/6/29 21:11:40,2022/6/29 21:18:20,Wu,70
556,fingerprint collection,2022/6/29 21:11:40,2022/6/29 21:16:25,Qi,70
556,decide,2022/6/29 21:18:20,2022/6/29 21:24:16,Sun,30
556,verify,2022/6/29 21:24:16,2022/6/29 21:29:02,Liu,40
556,pay the fees,2022/6/29 21:29:02,2022/6/29 21:33:03,Zhao,20
5,face collection,2022/6/9 18:10:07,2022/6/9 18:15:56,Wu,70
5,fingerprint collection,2022/6/9 18:10:07,2022/6/9 18:13:16,Zheng,70
5,decide,2022/6/9 18:17:59,2022/6/9 18:27:45,Sun,30
5,verify,2022/6/9 18:27:45,2022/6/9 18:32:04,Gao,40
5,pay the fees,2022/6/9 18:32:04,2022/6/9 18:35:09,Liu,20
93,register,2022/6/13 20:08:53,2022/6/13 20:16:08,Wang,40
93,face collection,2022/6/13 20:16:08,2022/6/13 20:21:29,Qi,70
93,fingerprint collection,2022/6/13 20:16:08,2022/6/13 20:20:11,Wu,70
93,decide,2022/6/13 20:21:29,2022/6/13 20:28:53,Sun,30
93,verify,2022/6/13 20:28:53,2022/6/13 20:34:05,Zhao,40
93,pay the fees,2022/6/13 20:34:05,2022/6/13 20:38:27,Liu,20
322,register,2022/6/21 20:03:41,2022/6/21 20:12:06,Lee,40
322,face collection,2022/6/21 20:12:06,2022/6/21 20:17:12,Wu,70
322,fingerprint collection,2022/6/21 20:12:06,2022/6/21 20:16:13,Zheng,70
322,decide,2022/6/21 20:17:12,2022/6/21 20:25:42,Sun,30
322,pay the fees,2022/6/21 20:30:34,2022/6/21 20:34:03,Zhao,20
222,register,2022/6/16 23:15:11,2022/6/16 23:24:55,Wang,40
222,face collection,2022/6/16 23:24:55,2022/6/16 23:31:00,Qi,70
222,fingerprint collection,2022/6/16 23:27:03,2022/6/16 23:30:33,Zheng,70
222,decide,2022/6/16 23:36:46,2022/6/16 23:42:32,Sun,30
222,verify,2022/6/16 23:42:32,2022/6/16 23:46:54,Gao,40
222,pay the fees,2022/6/16 23:46:54,2022/6/16 23:50:58,Zhao,20
208,register,2022/6/16 20:18:31,2022/6/16 20:27:07,Wang,40
208,face collection,2022/6/16 20:27:07,2022/6/16 20:33:09,Wu,70
208,fingerprint collection,2022/6/16 20:27:07,2022/6/16 20:31:33,Qi,70
208,decide,2022/6/16 20:33:09,2022/6/16 20:42:48,Sun,30
208,verify,2022/6/16 20:42:48,2022/6/16 20:48:28,Zhao,40
208,pay the fees,2022/6/16 20:48:28,2022/6/16 20:51:33,Liu,20
201,register,2022/6/16 18:53:45,2022/6/16 19:01:53,Wang,40
201,face collection,2022/6/16 19:01:53,2022/6/16 19:08:39,Qi,70
201,fingerprint collection,2022/6/16 19:01:53,2022/6/16 19:05:14,Zheng,70
201,decide,2022/6/16 19:10:30,2022/6/16 19:16:45,Sun,30
201,retest information,2022/6/16 19:16:45,2022/6/16 19:22:20,Lee,60
201,fingerprint collection,2022/6/16 19:22:20,2022/6/16 19:26:05,Wu,70
201,face collection,2022/6/16 19:25:03,2022/6/16 19:30:16,Zheng,70
201,decide,2022/6/16 19:38:53,2022/6/16 19:46:36,Sun,30
201,verify,2022/6/16 19:46:36,2022/6/16 19:51:15,Gao,40
201,pay the fees,2022/6/16 19:51:15,2022/6/16 19:55:42,Zhao,20
670,register,2022/7/4 20:38:40,2022/7/4 20:48:32,Wang,40
670,face collection,2022/7/4 20:48:32,2022/7/4 20:55:09,Zheng,70
670,fingerprint collection,2022/7/4 20:48:32,2022/7/4 20:52:12,Qi,70
670,decide,2022/7/4 20:55:09,2022/7/4 21:01:25,Sun,30
670,verify,2022/7/4 21:01:25,2022/7/4 21:07:19,Gao,40
670,pay the fees,2022/7/4 21:07:19,2022/7/4 21:11:49,Liu,20
457,register,2022/6/25 0:09:24,2022/6/25 0:17:01,Lee,40
457,face collection,2022/6/25 0:17:01,2022/6/25 0:22:37,Qi,70
457,fingerprint collection,2022/6/25 0:17:01,2022/6/25 0:20:48,Wu,70
457,decide,2022/6/25 0:22:37,2022/6/25 0:29:18,Sun,30
457,leave,2022/6/25 0:29:18,2022/6/25 0:32:53,Zhou,10
690,register,2022/7/5 0:38:21,2022/7/5 0:43:53,Wang,40
690,face collection,2022/7/5 0:43:53,2022/7/5 0:50:05,Wu,70
690,fingerprint collection,2022/7/5 0:43:53,2022/7/5 0:48:02,Zheng,70
690,decide,2022/7/5 0:58:09,2022/7/5 17:07:01,Sun,30
690,verify,2022/7/5 17:07:01,2022/7/5 17:13:00,Gao,40
690,pay the fees,2022/7/5 17:13:00,2022/7/5 17:17:31,Liu,20
343,register,2022/6/22 0:27:26,2022/6/22 0:32:40,Lee,40
343,face collection,2022/6/22 0:32:40,2022/6/22 0:38:33,Qi,70
343,fingerprint collection,2022/6/22 0:32:40,2022/6/22 0:35:47,Wu,70
343,decide,2022/6/22 0:38:33,2022/6/22 0:44:33,Sun,30
343,retest information,2022/6/22 0:44:33,2022/6/22 0:50:39,Lee,60
343,fingerprint collection,2022/6/22 0:50:39,2022/6/22 0:55:11,Qi,70
343,face collection,2022/6/22 0:50:39,2022/6/22 0:56:44,Wu,70
343,decide,2022/6/22 17:00:19,2022/6/22 17:06:52,Sun,30
343,verify,2022/6/22 17:06:52,2022/6/22 17:11:39,Zhao,40
343,pay the fees,2022/6/22 17:11:39,2022/6/22 17:15:53,Liu,20
321,face collection,2022/6/21 20:00:42,2022/6/21 20:06:21,Qi,70
321,fingerprint collection,2022/6/21 20:00:42,2022/6/21 20:03:57,Zheng,70
321,decide,2022/6/21 20:07:59,2022/6/21 20:15:53,Sun,30
321,verify,2022/6/21 20:15:53,2022/6/21 20:21:49,Zhao,40
321,pay the fees,2022/6/21 20:21:49,2022/6/21 20:24:52,Liu,20
342,register,2022/6/22 0:14:06,2022/6/22 0:22:08,Wang,40
342,face collection,2022/6/22 0:22:08,2022/6/22 0:27:34,Zheng,70
342,fingerprint collection,2022/6/22 0:22:08,2022/6/22 0:25:37,Wu,70
342,decide,2022/6/22 0:27:34,2022/6/22 0:32:52,Sun,30
342,verify,2022/6/22 0:32:52,2022/6/22 0:38:35,Liu,40
342,pay the fees,2022/6/22 0:38:35,2022/6/22 0:42:42,Gao,20
436,register,2022/6/24 19:36:45,2022/6/24 19:45:15,Wang,40
436,face collection,2022/6/24 19:45:15,2022/6/24 19:50:59,Wu,70
436,fingerprint collection,2022/6/24 19:45:15,2022/6/24 19:49:56,Qi,70
436,decide,2022/6/24 19:50:59,2022/6/24 19:56:46,Sun,30
436,leave,2022/6/24 19:56:46,2022/6/24 20:00:26,Zhou,10
691,register,2022/7/5 0:51:42,2022/7/5 17:01:07,Lee,40
691,face collection,2022/7/5 17:01:07,2022/7/5 17:06:52,Qi,70
691,fingerprint collection,2022/7/5 17:01:07,2022/7/5 17:05:56,Zheng,70
691,decide,2022/7/5 17:07:01,2022/7/5 17:15:47,Sun,30
691,verify,2022/7/5 17:15:47,2022/7/5 17:20:08,Zhao,40
691,pay the fees,2022/7/5 17:20:08,2022/7/5 17:25:00,Gao,20
225,face collection,2022/6/16 23:59:39,2022/6/17 0:05:24,Wu,70
225,fingerprint collection,2022/6/16 23:59:39,2022/6/17 0:03:45,Zheng,70
225,decide,2022/6/17 0:05:24,2022/6/17 0:11:28,Sun,30
225,verify,2022/6/17 0:11:28,2022/6/17 0:16:01,Zhao,40
225,pay the fees,2022/6/17 0:16:01,2022/6/17 0:19:26,Liu,20
2,register,2022/6/9 17:26:17,2022/6/9 17:33:44,Lee,40
2,face collection,2022/6/9 17:33:44,2022/6/9 17:39:42,Zheng,70
2,fingerprint collection,2022/6/9 17:33:44,2022/6/9 17:36:51,Qi,70
2,decide,2022/6/9 17:43:23,2022/6/9 17:52:03,Sun,30
2,retest information,2022/6/9 17:52:03,2022/6/9 17:58:46,Wang,60
2,fingerprint collection,2022/6/9 17:58:46,2022/6/9 18:01:51,Wu,70
2,face collection,2022/6/9 18:01:03,2022/6/9 18:06:35,Qi,70
2,decide,2022/6/9 18:12:11,2022/6/9 18:17:59,Sun,30
2,verify,2022/6/9 18:17:59,2022/6/9 18:22:10,Liu,40
2,pay the fees,2022/6/9 18:22:10,2022/6/9 18:26:23,Zhao,20
205,register,2022/6/16 19:40:00,2022/6/16 19:49:12,Lee,40
205,face collection,2022/6/16 19:49:12,2022/6/16 19:55:59,Zheng,70
205,fingerprint collection,2022/6/16 19:49:12,2022/6/16 19:52:53,Qi,70
205,decide,2022/6/16 19:55:59,2022/6/16 20:01:07,Sun,30
205,verify,2022/6/16 20:01:07,2022/6/16 20:06:52,Zhao,40
205,pay the fees,2022/6/16 20:06:52,2022/6/16 20:10:48,Liu,20
1,face collection,2022/6/9 17:21:57,2022/6/9 17:27:37,Qi,70
1,fingerprint collection,2022/6/9 17:21:57,2022/6/9 17:24:59,Wu,70
1,decide,2022/6/9 17:27:37,2022/6/9 17:37:11,Sun,30
1,verify,2022/6/9 17:37:11,2022/6/9 17:42:17,Zhao,40
1,pay the fees,2022/6/9 17:42:17,2022/6/9 17:46:14,Gao,20
439,register,2022/6/24 20:15:37,2022/6/24 20:24:01,Lee,40
439,face collection,2022/6/24 20:24:01,2022/6/24 20:30:56,Zheng,70
439,fingerprint collection,2022/6/24 20:24:01,2022/6/24 20:27:37,Qi,70
439,decide,2022/6/24 20:30:56,2022/6/24 20:40:06,Sun,30
439,verify,2022/6/24 20:40:06,2022/6/24 20:45:10,Liu,40
439,pay the fees,2022/6/24 20:45:10,2022/6/24 20:50:02,Gao,20
226,register,2022/6/17 0:03:29,2022/6/17 0:12:17,Wang,40
226,face collection,2022/6/17 0:12:17,2022/6/17 0:19:13,Qi,70
226,fingerprint collection,2022/6/17 0:12:17,2022/6/17 0:16:52,Zheng,70
226,decide,2022/6/17 0:19:13,2022/6/17 0:27:24,Sun,30
226,leave,2022/6/17 0:27:24,2022/6/17 0:31:08,Zhou,10
204,register,2022/6/16 19:27:30,2022/6/16 19:36:33,Wang,40
204,face collection,2022/6/16 19:36:33,2022/6/16 19:43:12,Wu,70
204,fingerprint collection,2022/6/16 19:36:33,2022/6/16 19:40:37,Qi,70
204,decide,2022/6/16 19:46:36,2022/6/16 19:55:49,Sun,30
204,verify,2022/6/16 19:55:49,2022/6/16 20:00:24,Liu,40
204,pay the fees,2022/6/16 20:00:24,2022/6/16 20:03:42,Gao,20
105,register,2022/6/13 22:39:49,2022/6/13 22:45:47,Wang,40
105,face collection,2022/6/13 22:45:47,2022/6/13 22:52:15,Qi,70
105,fingerprint collection,2022/6/13 22:50:22,2022/6/13 22:55:08,Wu,70
105,decide,2022/6/13 22:59:33,2022/6/13 23:05:36,Sun,30
105,verify,2022/6/13 23:05:36,2022/6/13 23:10:50,Zhao,40
105,pay the fees,2022/6/13 23:10:50,2022/6/13 23:14:15,Liu,20
677,register,2022/7/4 22:07:50,2022/7/4 22:17:46,Lee,40
677,face collection,2022/7/4 22:17:46,2022/7/4 22:22:58,Zheng,70
677,fingerprint collection,2022/7/4 22:17:46,2022/7/4 22:22:38,Qi,70
677,decide,2022/7/4 22:22:58,2022/7/4 22:28:03,Sun,30
677,verify,2022/7/4 22:28:03,2022/7/4 22:33:45,Liu,40
677,pay the fees,2022/7/4 22:33:45,2022/7/4 22:37:30,Zhao,20
614,register,2022/7/1 17:01:51,2022/7/1 17:09:56,Lee,40
614,face collection,2022/7/1 17:09:56,2022/7/1 17:16:47,Qi,70
614,fingerprint collection,2022/7/1 17:09:56,2022/7/1 17:14:26,Zheng,70
614,decide,2022/7/1 17:16:47,2022/7/1 17:26:46,Sun,30
614,verify,2022/7/1 17:26:46,2022/7/1 17:32:45,Liu,40
614,pay the fees,2022/7/1 17:32:45,2022/7/1 17:37:30,Gao,20
104,register,2022/6/13 22:27:18,2022/6/13 22:35:27,Wang,40
104,face collection,2022/6/13 22:35:27,2022/6/13 22:41:27,Qi,70
104,fingerprint collection,2022/6/13 22:35:27,2022/6/13 22:39:54,Zheng,70
104,decide,2022/6/13 22:41:27,2022/6/13 22:46:31,Sun,30
104,verify,2022/6/13 22:46:31,2022/6/13 22:52:00,Gao,40
104,pay the fees,2022/6/13 22:52:00,2022/6/13 22:56:44,Zhao,20
678,register,2022/7/4 22:20:54,2022/7/4 22:28:42,Wang,40
