case,Activity,startTime,completeTime,org:resource,fixedCost
855,pass,2023/2/6 23:55:15,2023/2/7 17:12:39,Lafeu,80
316,publish courses,2022/7/11 21:14:48,2022/7/11 21:23:33,Timea,40
316,select courses,2022/7/19 22:07:16,2022/7/19 22:31:30,Ailill,30
316,pay a fee,2022/7/20 21:56:14,2022/7/20 22:09:36,Timea,70
316,take classes,2022/7/22 21:22:52,2022/7/22 22:00:09,Zuri,60
316,examine,2022/9/16 18:28:43,2022/9/16 19:57:51,Wash,90
316,pass,2022/9/16 19:57:51,2022/9/16 21:05:39,Lafeu,80
899,publish courses,2022/8/6 0:30:51,2022/8/6 0:40:36,Timea,40
899,select courses,2022/8/31 0:05:32,2022/8/31 0:29:03,Ailill,30
899,pay a fee,2022/8/31 0:29:03,2022/8/31 0:41:18,Timea,70
899,take classes,2022/9/12 22:28:45,2022/9/12 23:02:01,Zuri,60
899,examine,2023/2/17 18:40:57,2023/2/17 20:34:34,Wash,90
899,pass,2023/2/17 20:34:34,2023/2/17 21:43:26,Lafeu,80
305,publish courses,2022/7/11 18:20:25,2022/7/11 18:28:58,Timea,40
305,select courses,2022/7/19 17:26:55,2022/7/19 17:51:29,Ailill,30
305,pay a fee,2022/7/20 0:56:28,2022/7/20 17:09:46,Timea,70
305,take classes,2022/7/22 0:11:16,2022/7/22 0:39:56,Zuri,60
305,examine,2022/9/14 18:52:20,2022/9/14 20:34:23,Wash,90
305,pass,2022/9/14 20:34:23,2022/9/14 21:47:23,Lafeu,80
747,publish courses,2022/7/29 23:59:20,2022/7/30 0:09:15,Timea,40
747,select courses,2022/8/19 0:50:39,2022/8/19 17:17:23,Ailill,30
747,pay a fee,2022/8/19 17:17:23,2022/8/19 17:28:37,Timea,70
747,take classes,2022/8/30 18:25:45,2022/8/30 18:45:51,Zuri,60
747,examine,2023/1/9 17:22:20,2023/1/9 18:53:48,Wash,90
747,pass,2023/1/9 18:53:48,2023/1/9 20:05:23,Lafeu,80
749,publish courses,2022/7/30 0:44:41,2022/7/30 0:53:28,Timea,40
749,select courses,2022/8/19 17:39:39,2022/8/19 18:01:32,Ailill,30
749,pay a fee,2022/8/19 18:01:32,2022/8/19 18:13:28,Timea,70
749,take classes,2022/8/30 19:06:31,2022/8/30 19:44:55,Zuri,60
749,examine,2023/1/9 20:16:40,2023/1/9 21:50:56,Wash,90
749,pass,2023/1/9 21:50:56,2023/1/9 23:06:03,Lafeu,80
768,publish courses,2022/8/1 21:39:52,2022/8/1 21:49:51,Timea,40
768,select courses,2022/8/22 17:44:29,2022/8/22 18:13:21,Ailill,30
768,pay a fee,2022/8/22 18:13:21,2022/8/22 18:24:53,Timea,70
768,take classes,2022/8/31 20:47:03,2022/8/31 21:21:38,Zuri,60
768,examine,2023/1/13 18:25:49,2023/1/13 19:26:46,Wash,90
768,pass,2023/1/13 19:29:33,2023/1/13 20:43:15,Lafeu,80
724,publish courses,2022/7/29 18:01:35,2022/7/29 18:08:45,Timea,40
724,select courses,2022/8/17 23:24:08,2022/8/17 23:48:17,Ailill,30
724,pay a fee,2022/8/17 23:48:17,2022/8/18 0:02:37,Timea,70
724,take classes,2022/8/26 22:45:23,2022/8/26 23:09:48,Zuri,60
724,examine,2023/1/3 0:23:12,2023/1/3 17:43:38,Wash,90
724,pass,2023/1/3 17:43:38,2023/1/3 18:59:14,Lafeu,80
728,publish courses,2022/7/29 18:59:56,2022/7/29 19:07:13,Timea,40
728,select courses,2022/8/18 17:07:46,2022/8/18 17:33:39,Ailill,30
728,pay a fee,2022/8/18 17:33:39,2022/8/18 17:43:58,Timea,70
728,take classes,2022/8/27 0:42:01,2022/8/29 17:20:21,Zuri,60
728,examine,2023/1/3 21:55:38,2023/1/3 23:43:41,Wash,90
728,retake the course,2023/1/3 23:43:41,2023/1/4 0:07:36,Macy,100
789,publish courses,2022/8/2 19:04:23,2022/8/2 19:13:37,Timea,40
789,select courses,2022/8/23 18:42:35,2022/8/23 19:11:32,Ailill,30
789,pay a fee,2022/8/23 19:11:32,2022/8/23 19:23:44,Timea,70
789,take classes,2022/9/1 23:40:55,2022/9/2 0:18:58,Zuri,60
789,examine,2023/1/19 17:27:50,2023/1/19 18:44:06,Wash,90
789,pass,2023/1/19 18:44:06,2023/1/19 19:45:25,Lafeu,80
883,publish courses,2022/8/5 20:12:39,2022/8/5 20:22:01,Timea,40
883,select courses,2022/8/30 17:43:27,2022/8/30 18:09:05,Ailill,30
883,pay a fee,2022/8/30 18:09:05,2022/8/30 18:21:20,Timea,70
883,take classes,2022/9/9 21:44:32,2022/9/9 22:22:17,Zuri,60
883,examine,2023/2/14 0:33:52,2023/2/14 18:23:31,Wash,90
883,pass,2023/2/14 18:23:31,2023/2/14 19:27:55,Lafeu,80
841,publish courses,2022/8/4 0:56:14,2022/8/4 17:04:36,Timea,40
841,select courses,2022/8/26 0:37:13,2022/8/26 17:04:40,Ailill,30
841,pay a fee,2022/8/26 17:04:40,2022/8/26 17:18:49,Timea,70
841,take classes,2022/9/7 17:31:15,2022/9/7 18:06:08,Zuri,60
841,examine,2023/2/1 23:41:09,2023/2/2 17:09:36,Wash,90
841,pass,2023/2/2 17:09:36,2023/2/2 18:30:23,Lafeu,80
862,publish courses,2022/8/4 22:24:01,2022/8/4 22:33:38,Timea,40
862,select courses,2022/8/29 17:06:03,2022/8/29 17:28:35,Ailill,30
862,pay a fee,2022/8/29 17:28:35,2022/8/29 17:39:52,Timea,70
862,take classes,2022/9/8 19:10:01,2022/9/8 19:30:02,Zuri,60
862,examine,2023/2/8 17:32:09,2023/2/8 19:12:22,Wash,90
862,pass,2023/2/8 19:12:22,2023/2/8 20:21:33,Lafeu,80
726,publish courses,2022/7/29 18:31:17,2022/7/29 18:39:42,Timea,40
726,select courses,2022/8/18 0:18:01,2022/8/18 0:45:08,Ailill,30
726,pay a fee,2022/8/18 0:45:08,2022/8/18 0:56:55,Timea,70
726,take classes,2022/8/26 23:40:26,2022/8/27 0:11:46,Zuri,60
726,examine,2023/1/3 19:34:28,2023/1/3 20:50:30,Wash,90
726,pass,2023/1/3 20:58:38,2023/1/3 22:04:07,Lafeu,80
783,publish courses,2022/8/2 17:34:44,2022/8/2 17:41:46,Timea,40
783,select courses,2022/8/23 0:03:54,2022/8/23 0:33:05,Ailill,30
783,pay a fee,2022/8/23 0:33:05,2022/8/23 0:47:07,Timea,70
783,take classes,2022/9/1 20:24:05,2022/9/1 20:56:17,Zuri,60
783,examine,2023/1/17 23:29:02,2023/1/18 17:24:41,Wash,90
783,pass,2023/1/18 17:24:41,2023/1/18 18:51:12,Lafeu,80
762,publish courses,2022/8/1 19:59:36,2022/8/1 20:07:09,Timea,40
762,select courses,2022/8/19 23:18:14,2022/8/19 23:39:12,Ailill,30
762,pay a fee,2022/8/19 23:39:12,2022/8/19 23:49:51,Timea,70
762,take classes,2022/8/31 17:57:03,2022/8/31 18:18:00,Zuri,60
762,examine,2023/1/12 0:56:23,2023/1/12 18:55:01,Wash,90
762,retake the course,2023/1/12 18:55:01,2023/1/12 19:16:02,Macy,100
741,publish courses,2022/7/29 22:14:06,2022/7/29 22:21:42,Timea,40
741,select courses,2022/8/18 22:31:31,2022/8/18 22:54:58,Ailill,30
741,pay a fee,2022/8/18 22:54:58,2022/8/18 23:08:09,Timea,70
741,take classes,2022/8/29 23:19:28,2022/8/29 23:53:46,Zuri,60
741,examine,2023/1/6 0:46:00,2023/1/6 18:40:55,Wash,90
741,pass,2023/1/6 18:40:55,2023/1/6 19:49:34,Lafeu,80
609,publish courses,2022/7/25 19:30:34,2022/7/25 19:39:48,Timea,40
609,select courses,2022/8/9 23:41:15,2022/8/10 0:02:40,Ailill,30
609,pay a fee,2022/8/10 0:02:40,2022/8/10 0:17:24,Timea,70
609,take classes,2022/8/17 22:18:32,2022/8/17 22:53:38,Zuri,60
609,examine,2022/12/2 20:37:02,2022/12/2 21:57:43,Wash,90
609,pass,2022/12/2 21:57:43,2022/12/2 23:12:52,Lafeu,80
764,publish courses,2022/8/1 20:27:03,2022/8/1 20:35:29,Timea,40
764,select courses,2022/8/20 0:01:12,2022/8/20 0:30:57,Ailill,30
764,pay a fee,2022/8/20 0:30:57,2022/8/20 0:41:15,Timea,70
764,take classes,2022/8/31 18:56:54,2022/8/31 19:24:31,Zuri,60
764,examine,2023/1/12 20:21:29,2023/1/12 21:45:28,Wash,90
764,retake the course,2023/1/12 21:45:28,2023/1/12 22:08:04,Keysha,100
720,publish courses,2022/7/29 0:49:46,2022/7/29 0:58:26,Timea,40
720,select courses,2022/8/17 21:48:18,2022/8/17 22:10:33,Ailill,30
720,pay a fee,2022/8/17 22:10:33,2022/8/17 22:21:02,Timea,70
720,take classes,2022/8/26 21:03:13,2022/8/26 21:31:59,Zuri,60
720,examine,2023/1/2 18:27:25,2023/1/2 20:11:24,Wash,90
720,pass,2023/1/2 20:11:24,2023/1/2 21:35:47,Lafeu,80
785,publish courses,2022/8/2 18:06:11,2022/8/2 18:14:32,Timea,40
785,select courses,2022/8/23 17:01:43,2022/8/23 17:28:35,Ailill,30
785,pay a fee,2022/8/23 17:28:35,2022/8/23 17:40:15,Timea,70
785,take classes,2022/9/1 21:28:48,2022/9/1 22:04:05,Zuri,60
785,examine,2023/1/18 18:28:51,2023/1/18 20:25:28,Wash,90
785,pass,2023/1/18 20:25:28,2023/1/18 21:38:33,Lafeu,80
607,publish courses,2022/7/25 19:00:26,2022/7/25 19:09:32,Timea,40
607,select courses,2022/8/9 22:51:08,2022/8/9 23:15:13,Ailill,30
607,pay a fee,2022/8/9 23:15:13,2022/8/9 23:29:18,Timea,70
607,take classes,2022/8/17 21:30:21,2022/8/17 21:51:32,Zuri,60
607,examine,2022/12/2 18:19:34,2022/12/2 19:29:49,Wash,90
607,pass,2022/12/2 19:29:49,2022/12/2 20:32:52,Lafeu,80
628,publish courses,2022/7/26 0:24:23,2022/7/26 0:33:05,Timea,40
628,select courses,2022/8/10 23:27:16,2022/8/10 23:50:18,Ailill,30
628,pay a fee,2022/8/10 23:50:18,2022/8/11 0:02:42,Timea,70
628,take classes,2022/8/19 0:12:41,2022/8/19 0:34:12,Zuri,60
628,examine,2022/12/7 23:30:55,2022/12/8 0:52:01,Wash,90
628,pass,2022/12/8 0:52:53,2022/12/8 18:04:24,Lafeu,80
649,publish courses,2022/7/26 22:02:05,2022/7/26 22:11:00,Timea,40
649,select courses,2022/8/12 0:02:28,2022/8/12 0:29:39,Ailill,30
649,pay a fee,2022/8/12 0:29:39,2022/8/12 0:41:00,Timea,70
649,take classes,2022/8/22 18:12:00,2022/8/22 18:35:05,Zuri,60
649,examine,2022/12/13 22:09:33,2022/12/13 23:13:42,Wash,90
649,pass,2022/12/13 23:29:49,2022/12/14 0:40:55,Lafeu,80
860,publish courses,2022/8/4 21:57:39,2022/8/4 22:06:44,Timea,40
860,select courses,2022/8/27 0:14:25,2022/8/27 0:42:29,Ailill,30
860,pay a fee,2022/8/27 0:42:29,2022/8/27 0:53:55,Timea,70
860,take classes,2022/9/8 18:22:55,2022/9/8 18:45:02,Zuri,60
860,examine,2023/2/7 22:31:24,2023/2/8 0:11:42,Wash,90
860,pass,2023/2/8 0:11:42,2023/2/8 17:19:40,Lafeu,80
766,publish courses,2022/8/1 21:09:05,2022/8/1 21:17:51,Timea,40
766,select courses,2022/8/20 0:52:54,2022/8/22 17:15:40,Ailill,30
766,pay a fee,2022/8/22 17:15:40,2022/8/22 17:28:26,Timea,70
766,take classes,2022/8/31 19:58:07,2022/8/31 20:18:17,Zuri,60
766,examine,2023/1/12 23:29:58,2023/1/13 17:04:21,Wash,90
766,pass,2023/1/13 17:04:21,2023/1/13 18:17:14,Lafeu,80
743,publish courses,2022/7/29 22:55:50,2022/7/29 23:05:43,Timea,40
743,select courses,2022/8/18 23:21:06,2022/8/18 23:42:24,Ailill,30
743,pay a fee,2022/8/18 23:42:24,2022/8/18 23:56:11,Timea,70
743,take classes,2022/8/30 0:22:25,2022/8/30 0:49:33,Zuri,60
743,examine,2023/1/6 20:08:46,2023/1/6 21:20:57,Wash,90
743,pass,2023/1/6 21:20:57,2023/1/6 22:46:24,Lafeu,80
745,publish courses,2022/7/29 23:29:58,2022/7/29 23:38:26,Timea,40
745,select courses,2022/8/19 0:04:46,2022/8/19 0:28:02,Ailill,30
745,pay a fee,2022/8/19 0:28:02,2022/8/19 0:38:42,Timea,70
745,take classes,2022/8/30 17:10:05,2022/8/30 17:46:48,Zuri,60
745,examine,2023/1/6 22:50:54,2023/1/7 0:01:55,Wash,90
745,pass,2023/1/7 0:01:55,2023/1/9 17:08:43,Lafeu,80
881,publish courses,2022/8/5 19:44:19,2022/8/5 19:52:47,Timea,40
881,select courses,2022/8/30 0:48:15,2022/8/30 17:16:30,Ailill,30
881,pay a fee,2022/8/30 17:16:30,2022/8/30 17:31:15,Timea,70
881,take classes,2022/9/9 20:36:33,2022/9/9 21:06:11,Zuri,60
881,examine,2023/2/13 21:55:37,2023/2/13 23:23:45,Wash,90
881,pass,2023/2/13 23:23:45,2023/2/14 0:44:54,Lafeu,80
722,publish courses,2022/7/29 17:19:59,2022/7/29 17:27:22,Timea,40
722,select courses,2022/8/17 22:30:37,2022/8/17 23:00:16,Ailill,30
722,pay a fee,2022/8/17 23:00:16,2022/8/17 23:14:11,Timea,70
722,take classes,2022/8/26 21:57:36,2022/8/26 22:22:50,Zuri,60
722,examine,2023/1/2 21:36:01,2023/1/2 22:36:13,Wash,90
722,pass,2023/1/2 23:01:57,2023/1/3 0:26:34,Lafeu,80
787,publish courses,2022/8/2 18:34:56,2022/8/2 18:44:02,Timea,40
787,select courses,2022/8/23 17:50:16,2022/8/23 18:14:00,Ailill,30
787,pay a fee,2022/8/23 18:14:00,2022/8/23 18:24:24,Timea,70
787,take classes,2022/9/1 22:39:35,2022/9/1 23:08:54,Zuri,60
787,examine,2023/1/18 21:38:36,2023/1/18 23:30:02,Wash,90
787,pass,2023/1/18 23:30:02,2023/1/19 0:50:29,Lafeu,80
603,publish courses,2022/7/25 17:48:39,2022/7/25 17:55:54,Timea,40
603,select courses,2022/8/9 21:14:22,2022/8/9 21:39:45,Ailill,30
603,pay a fee,2022/8/9 22:11:46,2022/8/9 22:26:35,Timea,70
603,take classes,2022/8/17 19:36:48,2022/8/17 20:05:00,Zuri,60
603,examine,2022/12/1 20:04:11,2022/12/1 21:57:13,Wash,90
603,retake the course,2022/12/1 21:57:13,2022/12/1 22:19:38,Macy,100
624,publish courses,2022/7/25 23:09:25,2022/7/25 23:17:30,Timea,40
624,select courses,2022/8/10 21:47:05,2022/8/10 22:12:12,Ailill,30
624,pay a fee,2022/8/10 22:12:12,2022/8/10 22:22:55,Timea,70
624,take classes,2022/8/18 21:57:46,2022/8/18 22:34:12,Zuri,60
624,examine,2022/12/7 18:16:02,2022/12/7 19:16:10,Wash,90
624,retake the course,2022/12/7 19:16:10,2022/12/7 19:36:58,Keysha,100
666,publish courses,2022/7/27 18:24:20,2022/7/27 18:31:50,Timea,40
666,select courses,2022/8/12 23:12:36,2022/8/12 23:36:39,Ailill,30
666,pay a fee,2022/8/12 23:36:39,2022/8/12 23:50:54,Timea,70
666,take classes,2022/8/23 18:05:36,2022/8/23 18:35:19,Zuri,60
666,examine,2022/12/16 23:34:47,2022/12/17 0:46:26,Wash,90
666,retake the course,2022/12/17 0:46:26,2022/12/19 17:06:50,Keysha,100
601,publish courses,2022/7/25 17:20:55,2022/7/25 17:28:10,Timea,40
601,select courses,2022/8/9 20:28:15,2022/8/9 20:52:03,Ailill,30
601,pay a fee,2022/8/9 21:47:47,2022/8/9 21:59:21,Timea,70
601,take classes,2022/8/17 18:33:59,2022/8/17 18:59:36,Zuri,60
601,examine,2022/12/1 17:05:52,2022/12/1 18:27:14,Wash,90
601,pass,2022/12/1 18:35:25,2022/12/1 19:45:59,Lafeu,80
605,publish courses,2022/7/25 18:16:31,2022/7/25 18:26:02,Timea,40
605,select courses,2022/8/9 22:03:51,2022/8/9 22:27:09,Ailill,30
605,pay a fee,2022/8/9 22:36:54,2022/8/9 22:50:02,Timea,70
605,take classes,2022/8/17 20:28:46,2022/8/17 20:55:55,Zuri,60
605,examine,2022/12/1 23:05:23,2022/12/2 0:30:34,Wash,90
605,pass,2022/12/2 0:30:34,2022/12/2 17:53:16,Lafeu,80
645,publish courses,2022/7/26 20:48:31,2022/7/26 20:57:01,Timea,40
645,select courses,2022/8/11 22:26:51,2022/8/11 22:49:06,Ailill,30
645,pay a fee,2022/8/11 22:49:06,2022/8/11 23:03:51,Timea,70
645,take classes,2022/8/20 0:14:33,2022/8/20 0:46:29,Zuri,60
645,examine,2022/12/12 23:47:57,2022/12/13 0:49:08,Wash,90
645,retake the course,2022/12/13 0:49:08,2022/12/13 17:09:30,Keysha,100
662,publish courses,2022/7/27 17:26:51,2022/7/27 17:36:28,Timea,40
662,select courses,2022/8/12 21:21:04,2022/8/12 21:49:45,Ailill,30
662,pay a fee,2022/8/12 21:49:45,2022/8/12 22:04:19,Timea,70
662,take classes,2022/8/23 0:02:32,2022/8/23 0:24:22,Zuri,60
662,examine,2022/12/16 17:36:46,2022/12/16 19:14:11,Wash,90
662,pass,2022/12/16 19:14:11,2022/12/16 20:28:32,Lafeu,80
626,publish courses,2022/7/25 23:39:05,2022/7/25 23:48:15,Timea,40
626,select courses,2022/8/10 22:37:42,2022/8/10 23:01:07,Ailill,30
626,pay a fee,2022/8/10 23:01:07,2022/8/10 23:11:08,Timea,70
626,take classes,2022/8/18 23:09:42,2022/8/18 23:39:50,Zuri,60
626,examine,2022/12/7 21:04:28,2022/12/7 22:24:31,Wash,90
626,retake the course,2022/12/7 22:24:31,2022/12/7 22:47:59,Macy,100
660,publish courses,2022/7/27 17:00:44,2022/7/27 17:08:30,Timea,40
660,select courses,2022/8/12 20:33:17,2022/8/12 21:00:00,Ailill,30
660,pay a fee,2022/8/12 21:00:00,2022/8/12 21:13:48,Timea,70
660,take classes,2022/8/22 23:14:19,2022/8/22 23:42:26,Zuri,60
660,examine,2022/12/15 22:32:24,2022/12/15 23:49:37,Wash,90
660,pass,2022/12/16 0:05:49,2022/12/16 17:34:34,Lafeu,80
668,publish courses,2022/7/27 18:51:43,2022/7/27 19:00:09,Timea,40
668,select courses,2022/8/13 0:03:45,2022/8/13 0:27:08,Ailill,30
668,pay a fee,2022/8/13 0:27:08,2022/8/13 0:39:39,Timea,70
668,take classes,2022/8/23 18:59:12,2022/8/23 19:33:59,Zuri,60
668,examine,2022/12/19 18:23:58,2022/12/19 20:04:51,Wash,90
668,pass,2022/12/19 20:04:51,2022/12/19 21:10:06,Lafeu,80
647,publish courses,2022/7/26 21:17:48,2022/7/26 21:27:11,Timea,40
647,select courses,2022/8/11 23:12:43,2022/8/11 23:36:25,Ailill,30
647,pay a fee,2022/8/11 23:36:25,2022/8/11 23:50:31,Timea,70
647,take classes,2022/8/22 17:12:11,2022/8/22 17:34:09,Zuri,60
647,examine,2022/12/13 18:25:01,2022/12/13 20:17:40,Wash,90
647,retake the course,2022/12/13 20:17:40,2022/12/13 20:41:26,Macy,100
210,publish courses,2022/7/6 0:39:59,2022/7/6 0:47:26,Timea,40
210,select courses,2022/7/12 17:37:53,2022/7/12 18:02:44,Ailill,30
210,pay a fee,2022/7/12 22:59:28,2022/7/12 23:09:55,Timea,70
210,take classes,2022/7/14 0:56:44,2022/7/14 17:19:57,Zuri,60
210,examine,2022/8/19 20:35:47,2022/8/19 22:01:56,Wash,90
210,pass,2022/8/19 22:01:56,2022/8/19 23:02:59,Lafeu,80
549,publish courses,2022/7/21 19:30:45,2022/7/21 19:38:31,Timea,40
549,select courses,2022/8/4 22:57:35,2022/8/4 23:21:54,Ailill,30
549,pay a fee,2022/8/8 18:56:40,2022/8/8 19:06:57,Timea,70
549,take classes,2022/8/12 17:05:07,2022/8/12 17:32:19,Zuri,60
549,examine,2022/11/17 19:06:10,2022/11/17 20:08:28,Wash,90
549,pass,2022/11/17 20:20:50,2022/11/17 21:38:05,Lafeu,80
760,publish courses,2022/8/1 19:33:02,2022/8/1 19:40:34,Timea,40
760,select courses,2022/8/19 22:28:38,2022/8/19 22:54:46,Ailill,30
760,pay a fee,2022/8/19 22:54:46,2022/8/19 23:05:46,Timea,70
760,take classes,2022/8/31 17:08:48,2022/8/31 17:32:01,Zuri,60
760,examine,2023/1/11 21:36:30,2023/1/11 23:03:27,Wash,90
760,pass,2023/1/11 23:03:27,2023/1/12 0:19:55,Lafeu,80
505,publish courses,2022/7/19 23:52:51,2022/7/20 0:02:12,Timea,40
505,select courses,2022/8/2 20:10:44,2022/8/2 20:31:45,Ailill,30
505,pay a fee,2022/8/4 17:57:13,2022/8/4 18:12:04,Timea,70
505,take classes,2022/8/9 19:28:59,2022/8/9 19:56:22,Zuri,60
505,examine,2022/11/4 23:17:25,2022/11/7 17:12:49,Wash,90
505,pass,2022/11/7 17:12:49,2022/11/7 18:40:06,Lafeu,80
509,publish courses,2022/7/20 0:46:45,2022/7/20 0:56:28,Timea,40
509,select courses,2022/8/2 21:43:45,2022/8/2 22:11:33,Ailill,30
509,pay a fee,2022/8/4 19:46:23,2022/8/4 19:58:58,Timea,70
509,take classes,2022/8/9 21:36:03,2022/8/9 22:09:56,Zuri,60
509,examine,2022/11/7 21:45:50,2022/11/7 22:51:12,Wash,90
509,pass,2022/11/7 22:51:12,2022/11/7 23:53:03,Lafeu,80
641,publish courses,2022/7/26 19:47:02,2022/7/26 19:56:20,Timea,40
641,select courses,2022/8/11 20:50:03,2022/8/11 21:12:28,Ailill,30
641,pay a fee,2022/8/11 21:12:28,2022/8/11 21:24:34,Timea,70
641,take classes,2022/8/19 22:25:18,2022/8/19 23:01:51,Zuri,60
641,examine,2022/12/12 17:54:12,2022/12/12 18:58:35,Wash,90
641,pass,2022/12/12 19:29:23,2022/12/12 20:46:03,Lafeu,80
781,publish courses,2022/8/2 17:05:51,2022/8/2 17:13:13,Timea,40
781,select courses,2022/8/22 23:12:05,2022/8/22 23:42:02,Ailill,30
781,pay a fee,2022/8/22 23:42:02,2022/8/22 23:55:18,Timea,70
781,take classes,2022/9/1 19:30:39,2022/9/1 19:54:56,Zuri,60
781,examine,2023/1/17 20:46:05,2023/1/17 22:15:34,Wash,90
781,pass,2023/1/17 22:15:34,2023/1/17 23:35:08,Lafeu,80
620,publish courses,2022/7/25 22:13:21,2022/7/25 22:23:02,Timea,40
620,select courses,2022/8/10 20:08:23,2022/8/10 20:37:47,Ailill,30
620,pay a fee,2022/8/10 20:37:47,2022/8/10 20:52:36,Timea,70
620,take classes,2022/8/18 19:38:33,2022/8/18 20:09:51,Zuri,60
620,examine,2022/12/6 21:03:55,2022/12/6 22:33:31,Wash,90
620,pass,2022/12/6 22:33:31,2022/12/6 23:59:16,Lafeu,80
622,publish courses,2022/7/25 22:44:10,2022/7/25 22:51:49,Timea,40
622,select courses,2022/8/10 21:01:46,2022/8/10 21:24:08,Ailill,30
622,pay a fee,2022/8/10 21:24:08,2022/8/10 21:34:47,Timea,70
622,take classes,2022/8/18 20:44:21,2022/8/18 21:23:46,Zuri,60
622,examine,2022/12/6 23:46:00,2022/12/7 0:47:38,Wash,90
622,pass,2022/12/7 17:07:45,2022/12/7 18:32:44,Lafeu,80
528,publish courses,2022/7/20 21:47:59,2022/7/20 21:56:14,Timea,40
528,select courses,2022/8/3 21:41:29,2022/8/3 22:05:21,Ailill,30
528,pay a fee,2022/8/5 20:01:03,2022/8/5 20:12:39,Timea,70
528,take classes,2022/8/10 22:37:15,2022/8/10 23:06:05,Zuri,60
528,examine,2022/11/11 18:03:57,2022/11/11 19:23:24,Wash,90
528,pass,2022/11/11 19:23:24,2022/11/11 20:41:59,Lafeu,80
664,publish courses,2022/7/27 17:56:03,2022/7/27 18:04:18,Timea,40
664,select courses,2022/8/12 22:18:25,2022/8/12 22:45:18,Ailill,30
664,pay a fee,2022/8/12 22:45:18,2022/8/12 22:55:25,Timea,70
664,take classes,2022/8/23 0:53:00,2022/8/23 17:32:22,Zuri,60
664,examine,2022/12/16 20:53:14,2022/12/16 21:58:37,Wash,90
664,pass,2022/12/16 22:05:16,2022/12/16 23:27:56,Lafeu,80
507,publish courses,2022/7/20 0:20:41,2022/7/20 0:27:42,Timea,40
507,select courses,2022/8/2 20:54:30,2022/8/2 21:15:53,Ailill,30
507,pay a fee,2022/8/4 18:52:59,2022/8/4 19:03:21,Timea,70
507,take classes,2022/8/9 20:36:22,2022/8/9 21:12:45,Zuri,60
507,examine,2022/11/7 19:01:16,2022/11/7 20:03:48,Wash,90
507,pass,2022/11/7 20:05:41,2022/11/7 21:27:22,Lafeu,80
643,publish courses,2022/7/26 20:17:41,2022/7/26 20:26:42,Timea,40
643,select courses,2022/8/11 21:36:42,2022/8/11 22:01:21,Ailill,30
643,pay a fee,2022/8/11 22:01:21,2022/8/11 22:15:31,Timea,70
643,take classes,2022/8/19 23:24:32,2022/8/19 23:50:16,Zuri,60
643,examine,2022/12/12 20:50:45,2022/12/12 22:12:57,Wash,90
643,pass,2022/12/12 22:20:39,2022/12/12 23:45:39,Lafeu,80
563,publish courses,2022/7/21 23:18:48,2022/7/21 23:28:14,Timea,40
563,select courses,2022/8/5 20:43:52,2022/8/5 21:08:26,Ailill,30
563,pay a fee,2022/8/8 21:51:54,2022/8/8 22:06:07,Timea,70
563,take classes,2022/8/12 23:56:21,2022/8/13 0:33:06,Zuri,60
563,examine,2022/11/21 23:32:50,2022/11/22 17:05:58,Wash,90
563,pass,2022/11/22 17:05:58,2022/11/22 18:13:53,Lafeu,80
564,publish courses,2022/7/21 23:38:58,2022/7/21 23:47:17,Timea,40
564,select courses,2022/8/5 21:08:26,2022/8/5 21:35:26,Ailill,30
564,pay a fee,2022/8/8 22:06:07,2022/8/8 22:16:07,Timea,70
564,take classes,2022/8/13 0:33:06,2022/8/15 17:08:51,Zuri,60
564,examine,2022/11/22 17:05:58,2022/11/22 18:57:18,Wash,90
564,pass,2022/11/22 18:57:18,2022/11/22 19:58:11,Lafeu,80
218,publish courses,2022/7/6 18:47:23,2022/7/6 18:55:29,Timea,40
218,select courses,2022/7/12 21:04:47,2022/7/12 21:34:42,Ailill,30
218,pay a fee,2022/7/13 18:36:30,2022/7/13 18:47:51,Timea,70
218,take classes,2022/7/14 20:39:39,2022/7/14 21:07:41,Zuri,60
218,examine,2022/8/23 17:00:18,2022/8/23 18:28:29,Wash,90
218,retake the course,2022/8/23 18:28:29,2022/8/23 18:50:58,Macy,100
718,publish courses,2022/7/29 0:17:33,2022/7/29 0:26:41,Timea,40
718,select courses,2022/8/17 21:00:48,2022/8/17 21:21:07,Ailill,30
718,pay a fee,2022/8/17 21:21:07,2022/8/17 21:32:07,Timea,70
718,take classes,2022/8/26 20:12:05,2022/8/26 20:35:19,Zuri,60
718,examine,2022/12/30 23:03:35,2022/12/31 0:47:23,Wash,90
718,retake the course,2022/12/31 0:47:23,2023/1/2 17:08:57,Macy,100
799,publish courses,2022/8/2 21:44:04,2022/8/2 21:52:56,Timea,40
799,select courses,2022/8/23 23:08:46,2022/8/23 23:36:06,Ailill,30
799,pay a fee,2022/8/23 23:36:06,2022/8/23 23:50:42,Timea,70
799,take classes,2022/9/2 20:59:46,2022/9/2 21:20:49,Zuri,60
799,examine,2023/1/21 0:21:42,2023/1/23 17:45:23,Wash,90
799,pass,2023/1/23 17:45:23,2023/1/23 19:09:26,Lafeu,80
714,publish courses,2022/7/28 23:18:00,2022/7/28 23:26:58,Timea,40
714,select courses,2022/8/17 19:22:12,2022/8/17 19:50:47,Ailill,30
714,pay a fee,2022/8/17 19:50:47,2022/8/17 20:02:37,Timea,70
714,take classes,2022/8/26 17:54:14,2022/8/26 18:32:34,Zuri,60
