case,Activity,startTime,completeTime,org:resource,fixedCost
680,A Expert Review,2022/12/28 19:31:00,2022/12/28 19:36:26,Jack,50
680,B Expert Review,2022/12/28 19:31:00,2022/12/28 19:39:16,Amy,60
680,decide,2022/12/28 19:39:16,2022/12/28 19:43:50,Bob,70
680,modify,2023/1/6 21:20:03,2023/1/7 0:45:43,Allen,60
680,Submit a paper,2023/1/7 0:45:43,2023/1/7 0:53:15,Sam,70
680,A Expert Review,2023/1/7 0:53:15,2023/1/9 17:01:46,Jack,50
680,B Expert Review,2023/1/7 0:53:15,2023/1/7 0:59:45,Amy,60
680,decide,2023/1/9 17:01:46,2023/1/9 17:05:35,Bob,70
680,pass,2023/1/9 17:05:35,2023/1/9 17:09:17,Dino,70
681,Submit a paper,2022/12/1 22:35:05,2022/12/1 22:42:53,Sam,70
681,A Expert Review,2022/12/1 22:42:53,2022/12/1 22:51:08,Jack,50
681,B Expert Review,2022/12/1 22:42:53,2022/12/1 22:49:59,Amy,60
681,decide,2022/12/1 22:51:08,2022/12/1 22:54:59,Bob,70
681,pass,2022/12/1 22:54:59,2022/12/1 22:58:55,Dino,70
446,Submit a paper,2022/11/23 22:04:18,2022/11/23 22:10:52,Sam,70
446,A Expert Review,2022/11/23 22:10:52,2022/11/23 22:20:01,Jack,50
446,B Expert Review,2022/11/23 22:10:52,2022/11/23 22:17:32,Amy,60
446,decide,2022/11/23 22:20:01,2022/11/23 22:23:43,Bob,70
446,pass,2022/11/23 22:23:43,2022/11/23 22:27:33,Dino,70
795,Submit a paper,2022/12/6 22:36:15,2022/12/6 22:42:52,Sam,70
795,A Expert Review,2022/12/6 22:42:52,2022/12/6 22:49:13,Jack,50
795,B Expert Review,2022/12/6 22:42:52,2022/12/6 22:50:03,Amy,60
795,decide,2022/12/6 22:50:03,2022/12/6 22:53:06,Bob,70
795,pass,2022/12/6 22:53:06,2022/12/6 22:59:05,Dino,70
332,Submit a paper,2022/11/18 22:21:19,2022/11/18 22:27:17,Sam,70
332,A Expert Review,2022/11/18 22:27:17,2022/11/18 22:33:30,Jack,50
332,B Expert Review,2022/11/18 22:27:17,2022/11/18 22:34:52,Amy,60
332,decide,2022/11/18 22:34:52,2022/11/18 22:40:15,Bob,70
332,pass,2022/11/18 22:40:15,2022/11/18 22:45:12,Dino,70
710,Submit a paper,2022/12/2 20:42:25,2022/12/2 20:48:48,Sam,70
710,A Expert Review,2022/12/2 20:48:48,2022/12/2 20:55:55,Jack,50
710,B Expert Review,2022/12/2 20:48:48,2022/12/2 20:56:44,Amy,60
710,decide,2022/12/2 20:56:44,2022/12/2 21:00:35,Bob,70
710,refuse,2022/12/2 21:00:35,2022/12/2 21:06:51,Andy,50
447,Submit a paper,2022/11/23 22:14:10,2022/11/23 22:20:53,Sam,70
447,A Expert Review,2022/11/23 22:20:53,2022/11/23 22:28:12,Jack,50
447,B Expert Review,2022/11/23 22:20:53,2022/11/23 22:30:04,Amy,60
447,decide,2022/11/23 22:30:04,2022/11/23 22:35:37,Bob,70
447,modify,2022/12/8 22:14:10,2022/12/9 18:22:09,Allen,60
447,Submit a paper,2022/12/9 18:22:09,2022/12/9 18:27:52,Sam,70
447,A Expert Review,2022/12/9 18:27:52,2022/12/9 18:34:27,Jack,50
447,B Expert Review,2022/12/9 18:27:52,2022/12/9 18:36:13,Amy,60
447,decide,2022/12/9 18:36:13,2022/12/9 18:41:27,Bob,70
447,modify,2023/1/5 18:46:10,2023/1/5 22:45:01,Allen,60
447,Submit a paper,2023/1/5 22:45:01,2023/1/5 22:50:02,Sam,70
447,A Expert Review,2023/1/5 22:50:02,2023/1/5 22:55:02,Jack,50
447,B Expert Review,2023/1/5 22:50:02,2023/1/5 22:56:37,Amy,60
447,decide,2023/1/5 22:56:37,2023/1/5 23:00:59,Bob,70
447,pass,2023/1/5 23:00:59,2023/1/5 23:04:34,Dino,70
331,Submit a paper,2022/11/18 22:07:09,2022/11/18 22:14:14,Sam,70
331,A Expert Review,2022/11/18 22:14:14,2022/11/18 22:21:16,Jack,50
331,B Expert Review,2022/11/18 22:14:14,2022/11/18 22:22:01,Amy,60
331,decide,2022/11/18 22:22:01,2022/11/18 22:25:54,Bob,70
331,pass,2022/11/18 22:25:54,2022/11/18 22:30:23,Dino,70
214,Submit a paper,2022/11/15 21:52:33,2022/11/15 21:58:15,Sam,70
214,A Expert Review,2022/11/15 21:58:15,2022/11/15 22:04:35,Jack,50
214,B Expert Review,2022/11/15 21:58:15,2022/11/15 22:03:34,Amy,60
214,decide,2022/11/15 22:04:35,2022/11/15 22:10:01,Bob,70
214,pass,2022/11/15 22:10:01,2022/11/15 22:15:46,Dino,70
711,Submit a paper,2022/12/2 20:57:02,2022/12/2 21:04:22,Sam,70
711,A Expert Review,2022/12/2 21:04:22,2022/12/2 21:14:14,Jack,50
711,B Expert Review,2022/12/2 21:04:22,2022/12/2 21:10:44,Amy,60
711,decide,2022/12/2 21:14:14,2022/12/2 21:17:35,Bob,70
711,pass,2022/12/2 21:17:35,2022/12/2 21:20:55,Dino,70
798,Submit a paper,2022/12/6 23:11:05,2022/12/6 23:17:54,Sam,70
798,A Expert Review,2022/12/6 23:17:54,2022/12/6 23:24:47,Jack,50
798,B Expert Review,2022/12/6 23:17:54,2022/12/6 23:25:05,Amy,60
798,decide,2022/12/6 23:25:05,2022/12/6 23:29:28,Bob,70
798,refuse,2022/12/6 23:29:28,2022/12/6 23:36:10,Andy,50
215,Submit a paper,2022/11/15 22:05:10,2022/11/15 22:11:13,Sam,70
215,A Expert Review,2022/11/15 22:11:13,2022/11/15 22:20:22,Jack,50
215,B Expert Review,2022/11/15 22:11:13,2022/11/15 22:20:12,Amy,60
215,decide,2022/11/15 22:20:22,2022/11/15 22:23:47,Bob,70
215,pass,2022/11/15 22:23:47,2022/11/15 22:28:15,Dino,70
329,Submit a paper,2022/11/18 21:43:07,2022/11/18 21:50:53,Sam,70
329,A Expert Review,2022/11/18 21:50:53,2022/11/18 21:59:51,Jack,50
329,B Expert Review,2022/11/18 21:50:53,2022/11/18 21:57:26,Amy,60
329,decide,2022/11/18 21:59:51,2022/11/18 22:03:40,Bob,70
329,modify,2022/11/30 20:09:23,2022/12/1 17:03:40,Allen,60
329,Submit a paper,2022/12/1 17:06:51,2022/12/1 17:14:45,Sam,70
329,A Expert Review,2022/12/1 17:14:45,2022/12/1 17:20:00,Jack,50
329,B Expert Review,2022/12/1 17:14:45,2022/12/1 17:24:42,Amy,60
329,decide,2022/12/1 17:24:42,2022/12/1 17:28:19,Bob,70
329,pass,2022/12/1 17:28:19,2022/12/1 17:31:24,Dino,70
443,Submit a paper,2022/11/23 21:25:47,2022/11/23 21:33:23,Sam,70
443,A Expert Review,2022/11/23 21:33:23,2022/11/23 21:40:23,Jack,50
443,B Expert Review,2022/11/23 21:33:23,2022/11/23 21:40:44,Amy,60
443,decide,2022/11/23 21:40:44,2022/11/23 21:43:53,Bob,70
443,refuse,2022/11/23 21:43:53,2022/11/23 21:49:05,Andy,50
456,Submit a paper,2022/11/24 0:04:04,2022/11/24 0:11:56,Sam,70
456,A Expert Review,2022/11/24 0:11:56,2022/11/24 0:19:04,Jack,50
456,B Expert Review,2022/11/24 0:11:56,2022/11/24 0:19:28,Amy,60
456,decide,2022/11/24 0:19:28,2022/11/24 0:24:48,Bob,70
456,pass,2022/11/24 0:24:48,2022/11/24 0:29:45,Dino,70
335,Submit a paper,2022/11/18 22:56:59,2022/11/18 23:03:31,Sam,70
335,A Expert Review,2022/11/18 23:03:31,2022/11/18 23:08:53,Jack,50
335,B Expert Review,2022/11/18 23:05:28,2022/11/18 23:13:07,Amy,60
335,decide,2022/11/18 23:13:07,2022/11/18 23:18:27,Bob,70
335,pass,2022/11/18 23:18:27,2022/11/18 23:23:56,Dino,70
6,Submit a paper,2022/11/8 18:19:58,2022/11/8 18:26:50,Sam,70
6,A Expert Review,2022/11/8 18:26:50,2022/11/8 18:33:41,Jack,50
6,B Expert Review,2022/11/8 18:26:50,2022/11/8 18:35:04,Amy,60
6,decide,2022/11/8 18:35:04,2022/11/8 18:39:14,Bob,70
6,pass,2022/11/8 18:39:14,2022/11/8 18:43:37,Dino,70
325,Submit a paper,2022/11/18 20:55:26,2022/11/18 21:00:42,Sam,70
325,A Expert Review,2022/11/18 21:00:42,2022/11/18 21:09:14,Jack,50
325,B Expert Review,2022/11/18 21:00:42,2022/11/18 21:07:43,Amy,60
325,decide,2022/11/18 21:09:14,2022/11/18 21:13:19,Bob,70
325,pass,2022/11/18 21:13:19,2022/11/18 21:17:22,Dino,70
336,Submit a paper,2022/11/18 23:11:00,2022/11/18 23:17:40,Sam,70
336,A Expert Review,2022/11/18 23:17:40,2022/11/18 23:26:21,Jack,50
336,B Expert Review,2022/11/18 23:17:40,2022/11/18 23:25:22,Amy,60
336,decide,2022/11/18 23:26:21,2022/11/18 23:30:08,Bob,70
336,pass,2022/11/18 23:30:08,2022/11/18 23:34:01,Dino,70
339,Submit a paper,2022/11/18 23:48:16,2022/11/18 23:54:58,Sam,70
339,A Expert Review,2022/11/18 23:54:58,2022/11/19 0:01:53,Jack,50
339,B Expert Review,2022/11/18 23:54:58,2022/11/19 0:02:46,Amy,60
339,decide,2022/11/19 0:02:46,2022/11/19 0:06:25,Bob,70
339,pass,2022/11/19 0:06:25,2022/11/19 0:09:57,Dino,70
442,Submit a paper,2022/11/23 21:12:28,2022/11/23 21:19:38,Sam,70
442,A Expert Review,2022/11/23 21:19:38,2022/11/23 21:27:49,Jack,50
442,B Expert Review,2022/11/23 21:19:38,2022/11/23 21:26:01,Amy,60
442,decide,2022/11/23 21:27:49,2022/11/23 21:31:37,Bob,70
442,pass,2022/11/23 21:31:37,2022/11/23 21:37:16,Dino,70
453,Submit a paper,2022/11/23 23:24:29,2022/11/23 23:29:58,Sam,70
453,A Expert Review,2022/11/23 23:29:58,2022/11/23 23:35:16,Jack,50
453,B Expert Review,2022/11/23 23:29:58,2022/11/23 23:39:47,Amy,60
453,decide,2022/11/23 23:39:47,2022/11/23 23:44:51,Bob,70
453,pass,2022/11/23 23:44:51,2022/11/23 23:49:49,Dino,70
9,Submit a paper,2022/11/8 18:56:13,2022/11/8 19:04:12,Sam,70
9,A Expert Review,2022/11/8 19:04:12,2022/11/8 19:12:31,Jack,50
9,B Expert Review,2022/11/8 19:04:12,2022/11/8 19:12:14,Amy,60
9,decide,2022/11/8 19:12:31,2022/11/8 19:17:43,Bob,70
9,pass,2022/11/8 19:17:43,2022/11/8 19:22:01,Dino,70
326,Submit a paper,2022/11/18 21:09:45,2022/11/18 21:15:18,Sam,70
326,A Expert Review,2022/11/18 21:15:18,2022/11/18 21:21:31,Jack,50
326,B Expert Review,2022/11/18 21:15:18,2022/11/18 21:24:52,Amy,60
326,decide,2022/11/18 21:24:52,2022/11/18 21:30:09,Bob,70
326,pass,2022/11/18 21:30:09,2022/11/18 21:34:40,Dino,70
708,Submit a paper,2022/12/2 20:23:54,2022/12/2 20:30:42,Sam,70
708,A Expert Review,2022/12/2 20:30:42,2022/12/2 20:40:27,Jack,50
708,B Expert Review,2022/12/2 20:30:42,2022/12/2 20:40:25,Amy,60
708,decide,2022/12/2 20:40:27,2022/12/2 20:45:24,Bob,70
708,refuse,2022/12/2 20:45:24,2022/12/2 20:49:37,Andy,50
719,Submit a paper,2022/12/2 22:38:43,2022/12/2 22:43:55,Sam,70
719,A Expert Review,2022/12/2 22:43:55,2022/12/2 22:49:21,Jack,50
719,B Expert Review,2022/12/2 22:43:55,2022/12/2 22:53:01,Amy,60
719,decide,2022/12/2 22:53:01,2022/12/2 22:57:24,Bob,70
719,refuse,2022/12/2 22:57:24,2022/12/2 23:02:06,Andy,50
452,Submit a paper,2022/11/23 23:13:46,2022/11/23 23:21:38,Sam,70
452,A Expert Review,2022/11/23 23:21:38,2022/11/23 23:27:01,Jack,50
452,B Expert Review,2022/11/23 23:21:38,2022/11/23 23:29:47,Amy,60
452,decide,2022/11/23 23:29:47,2022/11/23 23:34:22,Bob,70
452,pass,2022/11/23 23:34:22,2022/11/23 23:38:24,Dino,70
229,Submit a paper,2022/11/16 17:00:00,2022/11/16 17:06:25,Sam,70
229,A Expert Review,2022/11/16 17:06:25,2022/11/16 17:16:24,Jack,50
229,B Expert Review,2022/11/16 17:06:25,2022/11/16 17:13:07,Amy,60
229,decide,2022/11/16 17:16:24,2022/11/16 17:22:03,Bob,70
229,pass,2022/11/16 17:22:03,2022/11/16 17:27:42,Dino,70
553,Submit a paper,2022/11/28 19:59:59,2022/11/28 20:06:49,Sam,70
553,A Expert Review,2022/11/28 20:06:49,2022/11/28 20:14:50,Jack,50
553,B Expert Review,2022/11/28 20:06:49,2022/11/28 20:12:46,Amy,60
553,decide,2022/11/28 20:14:50,2022/11/28 20:17:58,Bob,70
553,pass,2022/11/28 20:17:58,2022/11/28 20:22:44,Dino,70
92,Submit a paper,2022/11/10 20:13:10,2022/11/10 20:19:43,Sam,70
92,A Expert Review,2022/11/10 20:19:43,2022/11/10 20:26:37,Jack,50
92,B Expert Review,2022/11/10 20:19:43,2022/11/10 20:26:35,Amy,60
92,decide,2022/11/10 20:26:37,2022/11/10 20:30:54,Bob,70
92,refuse,2022/11/10 20:30:54,2022/11/10 20:36:46,Andy,50
574,Submit a paper,2022/11/29 0:12:07,2022/11/29 0:18:03,Sam,70
574,A Expert Review,2022/11/29 0:18:03,2022/11/29 0:23:22,Jack,50
574,B Expert Review,2022/11/29 0:18:03,2022/11/29 0:26:15,Amy,60
574,decide,2022/11/29 0:26:15,2022/11/29 0:30:28,Bob,70
574,pass,2022/11/29 0:30:28,2022/11/29 0:34:45,Dino,70
552,Submit a paper,2022/11/28 19:47:09,2022/11/28 19:52:53,Sam,70
552,A Expert Review,2022/11/28 19:52:53,2022/11/28 20:01:39,Jack,50
552,B Expert Review,2022/11/28 19:52:53,2022/11/28 19:59:29,Amy,60
552,decide,2022/11/28 20:01:39,2022/11/28 20:05:35,Bob,70
552,refuse,2022/11/28 20:05:35,2022/11/28 20:11:35,Andy,50
209,Submit a paper,2022/11/15 20:44:47,2022/11/15 20:50:12,Sam,70
209,A Expert Review,2022/11/15 20:50:12,2022/11/15 20:58:06,Jack,50
209,B Expert Review,2022/11/15 20:50:12,2022/11/15 20:57:33,Amy,60
209,decide,2022/11/15 20:58:06,2022/11/15 21:01:35,Bob,70
209,modify,2022/11/23 17:18:48,2022/11/23 20:46:19,Allen,60
209,Submit a paper,2022/11/23 20:46:19,2022/11/23 20:53:17,Sam,70
209,A Expert Review,2022/11/23 20:53:17,2022/11/23 21:00:27,Jack,50
209,B Expert Review,2022/11/23 20:53:17,2022/11/23 21:02:24,Amy,60
209,decide,2022/11/23 21:02:24,2022/11/23 21:07:56,Bob,70
209,modify,2022/12/8 17:18:44,2022/12/8 22:14:10,Allen,60
209,Submit a paper,2022/12/8 22:14:10,2022/12/8 22:20:35,Sam,70
209,A Expert Review,2022/12/8 22:20:35,2022/12/8 22:29:16,Jack,50
209,B Expert Review,2022/12/8 22:20:35,2022/12/8 22:28:17,Amy,60
209,decide,2022/12/8 22:29:16,2022/12/8 22:34:30,Bob,70
209,pass,2022/12/8 22:34:30,2022/12/8 22:38:12,Dino,70
573,Submit a paper,2022/11/29 0:00:35,2022/11/29 0:05:39,Sam,70
573,A Expert Review,2022/11/29 0:05:47,2022/11/29 0:11:12,Jack,50
573,B Expert Review,2022/11/29 0:06:18,2022/11/29 0:11:33,Amy,60
573,decide,2022/11/29 0:11:33,2022/11/29 0:16:25,Bob,70
573,pass,2022/11/29 0:16:25,2022/11/29 0:20:19,Dino,70
577,Submit a paper,2022/11/29 0:51:48,2022/11/29 0:57:10,Sam,70
577,A Expert Review,2022/11/29 0:57:10,2022/11/29 17:02:42,Jack,50
577,B Expert Review,2022/11/29 0:57:10,2022/11/29 17:05:54,Amy,60
577,decide,2022/11/29 17:05:54,2022/11/29 17:11:48,Bob,70
577,pass,2022/11/29 17:11:48,2022/11/29 17:16:18,Dino,70
557,Submit a paper,2022/11/28 20:44:37,2022/11/28 20:52:09,Sam,70
557,A Expert Review,2022/11/28 20:52:09,2022/11/28 20:57:42,Jack,50
557,B Expert Review,2022/11/28 20:52:09,2022/11/28 20:58:16,Amy,60
557,decide,2022/11/28 20:58:16,2022/11/28 21:02:02,Bob,70
557,pass,2022/11/28 21:02:02,2022/11/28 21:08:02,Dino,70
570,Submit a paper,2022/11/28 23:17:54,2022/11/28 23:23:40,Sam,70
570,A Expert Review,2022/11/28 23:23:40,2022/11/28 23:30:36,Jack,50
570,B Expert Review,2022/11/28 23:23:40,2022/11/28 23:31:28,Amy,60
570,decide,2022/11/28 23:31:28,2022/11/28 23:37:24,Bob,70
570,pass,2022/11/28 23:37:24,2022/11/28 23:42:54,Dino,70
578,Submit a paper,2022/11/29 17:00:00,2022/11/29 17:05:18,Sam,70
578,A Expert Review,2022/11/29 17:05:18,2022/11/29 17:10:40,Jack,50
578,B Expert Review,2022/11/29 17:05:54,2022/11/29 17:12:06,Amy,60
578,decide,2022/11/29 17:12:06,2022/11/29 17:16:30,Bob,70
578,pass,2022/11/29 17:16:30,2022/11/29 17:19:47,Dino,70
556,Submit a paper,2022/11/28 20:33:36,2022/11/28 20:40:47,Sam,70
556,A Expert Review,2022/11/28 20:40:47,2022/11/28 20:49:36,Jack,50
556,B Expert Review,2022/11/28 20:40:47,2022/11/28 20:45:54,Amy,60
556,decide,2022/11/28 20:49:36,2022/11/28 20:54:29,Bob,70
556,pass,2022/11/28 20:54:29,2022/11/28 20:57:39,Dino,70
5,Submit a paper,2022/11/8 18:09:48,2022/11/8 18:17:45,Sam,70
5,A Expert Review,2022/11/8 18:17:45,2022/11/8 18:25:26,Jack,50
5,B Expert Review,2022/11/8 18:17:45,2022/11/8 18:25:47,Amy,60
5,decide,2022/11/8 18:25:47,2022/11/8 18:29:05,Bob,70
5,refuse,2022/11/8 18:29:05,2022/11/8 18:35:10,Andy,50
93,Submit a paper,2022/11/10 20:27:34,2022/11/10 20:34:21,Sam,70
93,A Expert Review,2022/11/10 20:35:14,2022/11/10 20:42:25,Jack,50
93,B Expert Review,2022/11/10 20:37:32,2022/11/10 20:46:33,Amy,60
93,decide,2022/11/10 20:46:33,2022/11/10 20:52:06,Bob,70
93,pass,2022/11/10 20:52:06,2022/11/10 20:57:53,Dino,70
322,Submit a paper,2022/11/18 20:15:30,2022/11/18 20:22:38,Sam,70
322,A Expert Review,2022/11/18 20:22:38,2022/11/18 20:31:06,Jack,50
322,B Expert Review,2022/11/18 20:22:38,2022/11/18 20:28:27,Amy,60
322,decide,2022/11/18 20:31:06,2022/11/18 20:36:34,Bob,70
322,pass,2022/11/18 20:36:34,2022/11/18 20:41:50,Dino,70
222,Submit a paper,2022/11/15 23:38:04,2022/11/15 23:44:36,Sam,70
222,A Expert Review,2022/11/15 23:44:36,2022/11/15 23:50:37,Jack,50
222,B Expert Review,2022/11/15 23:44:36,2022/11/15 23:52:14,Amy,60
222,decide,2022/11/15 23:52:14,2022/11/15 23:58:06,Bob,70
222,pass,2022/11/15 23:58:06,2022/11/16 0:02:26,Dino,70
208,Submit a paper,2022/11/15 20:31:20,2022/11/15 20:37:24,Sam,70
208,B Expert Review,2022/11/15 20:37:24,2022/11/15 20:46:52,Amy,60
208,A Expert Review,2022/11/15 20:37:30,2022/11/15 20:45:48,Jack,50
208,decide,2022/11/15 20:46:52,2022/11/15 20:50:33,Bob,70
208,pass,2022/11/15 20:50:33,2022/11/15 20:55:08,Dino,70
201,Submit a paper,2022/11/15 19:05:01,2022/11/15 19:10:57,Sam,70
201,A Expert Review,2022/11/15 19:10:57,2022/11/15 19:17:12,Jack,50
201,B Expert Review,2022/11/15 19:10:57,2022/11/15 19:19:23,Amy,60
201,decide,2022/11/15 19:19:23,2022/11/15 19:22:56,Bob,70
201,pass,2022/11/15 19:22:56,2022/11/15 19:27:59,Dino,70
670,Submit a paper,2022/12/1 20:24:14,2022/12/1 20:31:37,Sam,70
670,B Expert Review,2022/12/1 20:31:37,2022/12/1 20:38:57,Amy,60
670,A Expert Review,2022/12/1 20:34:14,2022/12/1 20:43:06,Jack,50
670,decide,2022/12/1 20:43:06,2022/12/1 20:47:25,Bob,70
670,pass,2022/12/1 20:47:25,2022/12/1 20:51:09,Dino,70
457,Submit a paper,2022/11/24 0:16:26,2022/11/24 0:22:32,Sam,70
457,A Expert Review,2022/11/24 0:22:32,2022/11/24 0:32:19,Jack,50
457,B Expert Review,2022/11/24 0:22:32,2022/11/24 0:29:17,Amy,60
457,decide,2022/11/24 0:32:19,2022/11/24 0:35:39,Bob,70
457,refuse,2022/11/24 0:35:39,2022/11/24 0:41:09,Andy,50
690,Submit a paper,2022/12/2 0:31:23,2022/12/2 0:39:04,Sam,70
690,B Expert Review,2022/12/2 0:39:04,2022/12/2 0:48:28,Amy,60
690,A Expert Review,2022/12/2 0:40:04,2022/12/2 0:46:35,Jack,50
690,decide,2022/12/2 0:48:28,2022/12/2 0:54:06,Bob,70
690,pass,2022/12/2 0:54:06,2022/12/2 0:57:27,Dino,70
343,Submit a paper,2022/11/19 0:36:28,2022/11/19 0:41:50,Sam,70
343,A Expert Review,2022/11/19 0:41:50,2022/11/19 0:48:33,Jack,50
343,B Expert Review,2022/11/19 0:41:50,2022/11/19 0:50:57,Amy,60
343,decide,2022/11/19 0:50:57,2022/11/19 0:56:41,Bob,70
343,pass,2022/11/19 0:56:41,2022/11/21 17:00:22,Dino,70
321,Submit a paper,2022/11/18 20:00:59,2022/11/18 20:08:57,Sam,70
321,A Expert Review,2022/11/18 20:08:57,2022/11/18 20:15:24,Jack,50
321,B Expert Review,2022/11/18 20:08:57,2022/11/18 20:18:31,Amy,60
321,decide,2022/11/18 20:18:31,2022/11/18 20:22:03,Bob,70
321,pass,2022/11/18 20:22:03,2022/11/18 20:27:38,Dino,70
342,Submit a paper,2022/11/19 0:22:44,2022/11/19 0:29:43,Sam,70
342,A Expert Review,2022/11/19 0:29:43,2022/11/19 0:36:39,Jack,50
342,B Expert Review,2022/11/19 0:29:43,2022/11/19 0:37:07,Amy,60
342,decide,2022/11/19 0:37:07,2022/11/19 0:42:14,Bob,70
342,pass,2022/11/19 0:42:14,2022/11/19 0:47:55,Dino,70
436,Submit a paper,2022/11/23 19:58:56,2022/11/23 20:04:53,Sam,70
436,A Expert Review,2022/11/23 20:04:53,2022/11/23 20:14:18,Jack,50
436,B Expert Review,2022/11/23 20:04:53,2022/11/23 20:14:50,Amy,60
436,decide,2022/11/23 20:14:50,2022/11/23 20:20:22,Bob,70
436,pass,2022/11/23 20:20:22,2022/11/23 20:23:49,Dino,70
691,Submit a paper,2022/12/2 0:39:04,2022/12/2 0:45:20,Sam,70
691,A Expert Review,2022/12/2 0:46:35,2022/12/2 0:54:31,Jack,50
691,B Expert Review,2022/12/2 0:48:28,2022/12/2 0:56:25,Amy,60
691,decide,2022/12/2 0:56:25,2022/12/2 0:59:44,Bob,70
691,pass,2022/12/2 0:59:44,2022/12/2 17:05:35,Dino,70
225,Submit a paper,2022/11/16 0:10:42,2022/11/16 0:17:05,Sam,70
225,A Expert Review,2022/11/16 0:17:05,2022/11/16 0:24:50,Jack,50
225,B Expert Review,2022/11/16 0:17:05,2022/11/16 0:24:04,Amy,60
225,decide,2022/11/16 0:24:50,2022/11/16 0:29:43,Bob,70
225,refuse,2022/11/16 0:29:43,2022/11/16 0:35:36,Andy,50
2,Submit a paper,2022/11/8 17:32:03,2022/11/8 17:39:38,Sam,70
2,A Expert Review,2022/11/8 17:39:38,2022/11/8 17:45:44,Jack,50
2,B Expert Review,2022/11/8 17:39:38,2022/11/8 17:49:21,Amy,60
2,decide,2022/11/8 17:49:21,2022/11/8 17:53:37,Bob,70
2,pass,2022/11/8 17:53:37,2022/11/8 17:56:37,Dino,70
205,Submit a paper,2022/11/15 19:57:45,2022/11/15 20:05:21,Sam,70
205,A Expert Review,2022/11/15 20:05:21,2022/11/15 20:12:38,Jack,50
205,B Expert Review,2022/11/15 20:05:21,2022/11/15 20:11:17,Amy,60
205,decide,2022/11/15 20:12:38,2022/11/15 20:16:01,Bob,70
205,pass,2022/11/15 20:16:01,2022/11/15 20:19:20,Dino,70
1,Submit a paper,2022/11/8 17:20:25,2022/11/8 17:26:17,Sam,70
1,A Expert Review,2022/11/8 17:26:17,2022/11/8 17:33:01,Jack,50
1,B Expert Review,2022/11/8 17:26:17,2022/11/8 17:33:49,Amy,60
1,decide,2022/11/8 17:33:49,2022/11/8 17:38:38,Bob,70
1,modify,2022/11/8 17:38:38,2022/11/8 21:51:04,Allen,60
1,Submit a paper,2022/11/8 21:51:04,2022/11/8 21:57:47,Sam,70
1,A Expert Review,2022/11/8 21:57:47,2022/11/8 22:04:18,Jack,50
1,B Expert Review,2022/11/8 21:57:47,2022/11/8 22:05:39,Amy,60
1,decide,2022/11/8 22:05:39,2022/11/8 22:08:44,Bob,70
1,refuse,2022/11/8 22:08:44,2022/11/8 22:13:36,Andy,50
439,Submit a paper,2022/11/23 20:35:49,2022/11/23 20:42:13,Sam,70
439,B Expert Review,2022/11/23 20:43:11,2022/11/23 20:51:00,Amy,60
439,A Expert Review,2022/11/23 20:43:28,2022/11/23 20:52:58,Jack,50
439,decide,2022/11/23 20:52:58,2022/11/23 20:57:57,Bob,70
439,refuse,2022/11/23 20:57:57,2022/11/23 21:03:32,Andy,50
226,Submit a paper,2022/11/16 0:23:41,2022/11/16 0:29:46,Sam,70
226,A Expert Review,2022/11/16 0:29:46,2022/11/16 0:38:04,Jack,50
226,B Expert Review,2022/11/16 0:29:46,2022/11/16 0:37:01,Amy,60
226,decide,2022/11/16 0:38:04,2022/11/16 0:41:16,Bob,70
226,pass,2022/11/16 0:41:16,2022/11/16 0:47:12,Dino,70
204,Submit a paper,2022/11/15 19:46:59,2022/11/15 19:54:09,Sam,70
204,A Expert Review,2022/11/15 19:54:09,2022/11/15 20:02:40,Jack,50
204,B Expert Review,2022/11/15 19:54:09,2022/11/15 19:59:46,Amy,60
204,decide,2022/11/15 20:02:40,2022/11/15 20:07:13,Bob,70
204,modify,2022/11/22 21:27:29,2022/11/23 17:18:48,Allen,60
204,Submit a paper,2022/11/23 17:24:27,2022/11/23 17:29:28,Sam,70
204,B Expert Review,2022/11/23 17:29:55,2022/11/23 17:36:02,Amy,60
204,A Expert Review,2022/11/23 17:33:18,2022/11/23 17:40:33,Jack,50
204,decide,2022/11/23 17:40:33,2022/11/23 17:45:49,Bob,70
204,pass,2022/11/23 17:45:49,2022/11/23 17:49:05,Dino,70
105,Submit a paper,2022/11/10 22:58:05,2022/11/10 23:04:47,Sam,70
105,A Expert Review,2022/11/10 23:04:47,2022/11/10 23:13:56,Jack,50
105,B Expert Review,2022/11/10 23:04:47,2022/11/10 23:13:46,Amy,60
105,decide,2022/11/10 23:13:56,2022/11/10 23:18:11,Bob,70
105,pass,2022/11/10 23:18:11,2022/11/10 23:23:33,Dino,70
677,Submit a paper,2022/12/1 21:47:10,2022/12/1 21:52:27,Sam,70
677,A Expert Review,2022/12/1 21:52:27,2022/12/1 21:59:46,Jack,50
677,B Expert Review,2022/12/1 21:52:27,2022/12/1 22:00:07,Amy,60
677,decide,2022/12/1 22:00:07,2022/12/1 22:03:31,Bob,70
677,modify,2022/12/27 18:45:09,2022/12/27 23:35:37,Allen,60
677,Submit a paper,2022/12/27 23:35:37,2022/12/27 23:40:46,Sam,70
677,A Expert Review,2022/12/27 23:40:46,2022/12/27 23:49:49,Jack,50
677,B Expert Review,2022/12/27 23:40:46,2022/12/27 23:47:46,Amy,60
677,decide,2022/12/27 23:49:49,2022/12/27 23:54:09,Bob,70
677,pass,2022/12/27 23:54:09,2022/12/27 23:59:09,Dino,70
